localId,anio_construccion,anio_ultima_reforma,uso
9821120YJ2792B,1960,1960,1_residential
9821121YJ2792B,1965,1965,1_residential
9821122YJ2792B,1921,2006,1_residential
9821201YJ2792B,1975,1975,1_residential
9821202YJ2792B,1935,1935,1_residential
9821203YJ2792B,1942,1942,1_residential
9821204YJ2792B,1928,1928,1_residential
9821205YJ2792B,1923,1923,1_residential
9821206YJ2792B,1966,1966,1_residential
9821207YJ2792B,1975,1975,1_residential
9821208YJ2792B,1955,1955,1_residential
9821209YJ2792B,1973,1973,1_residential
9821210YJ2792B,1942,1942,1_residential
9821211YJ2792B,1970,1970,1_residential
9821212YJ2792B,1930,1930,1_residential
9821213YJ2792B,1965,1965,1_residential
9821214YJ2792B,1958,1958,1_residential
9822401YJ2792B,1954,1954,1_residential
9822402YJ2792B,1930,1998,1_residential
9822403YJ2792D,1962,1962,1_residential
9822404YJ2792D,1922,1922,3_industrial
9822405YJ2792D,1963,1963,1_residential
9822406YJ2792D,1925,1925,3_industrial
9822407YJ2792D,1945,1945,1_residential
9822408YJ2792D,1947,1947,1_residential
9822409YJ2792B,1958,1958,1_residential
9822410YJ2792B,1957,1957,1_residential
9822411YJ2792B,1964,1964,1_residential
9822801YJ2792B,1969,1969,1_residential
9822802YJ2792D,1927,1927,1_residential
9822803YJ2792D,1995,1995,1_residential
9822806YJ2792D,1926,1926,1_residential
9822807YJ2792D,1970,1970,1_residential
9822808YJ2792B,1972,1972,1_residential
9822809YJ2792B,1975,1975,1_residential
9823101YJ2792D,1915,1915,3_industrial
9823103YJ2792D,1947,1947,1_residential
9823104YJ2792D,1916,1916,1_residential
9823105YJ2792D,1923,1923,1_residential
9823106YJ2792D,1918,1918,1_residential
9823108YJ2792D,1917,1917,1_residential
9823109YJ2792D,1920,1920,1_residential
9823110YJ2792D,1922,1922,1_residential
9823111YJ2792D,1916,1916,1_residential
9823112YJ2792D,1918,1918,1_residential
9823113YJ2792D,1930,1930,1_residential
9823114YJ2792D,1927,2004,1_residential
9823115YJ2792D,1930,1930,1_residential
9823116YJ2792D,1915,1915,1_residential
9823118YJ2792D,2006,2006,1_residential
9823119YJ2792D,1924,1924,4_3_publicServices
9823120YJ2792D,1920,1920,3_industrial
9823121YJ2792D,1940,1940,1_residential
9823122YJ2792D,1943,1943,1_residential
9823123YJ2792D,1916,1996,1_residential
9823124YJ2792D,1922,1922,1_residential
9823201YJ2792D,1930,1930,1_residential
9823202YJ2792D,1930,1930,1_residential
9823203YJ2792D,1965,1965,1_residential
9823204YJ2792D,1979,1979,1_residential
9823205YJ2792D,1958,1958,1_residential
9823206YJ2792D,1915,1915,1_residential
9823207YJ2792D,1930,1930,1_residential
9823208YJ2792D,1977,1977,1_residential
9823209YJ2792D,1925,2021,1_residential
9823210YJ2792D,1923,1923,1_residential
9823211YJ2792D,1930,1930,1_residential
9823212YJ2792D,1927,1927,1_residential
9823213YJ2792D,2008,2008,1_residential
9823301YJ2792D,2010,2010,1_residential
9823302YJ2792D,1968,1968,1_residential
9823303YJ2792D,1921,1921,1_residential
9823304YJ2792D,1923,1923,1_residential
9823305YJ2792D,1934,1934,1_residential
9823306YJ2792D,1926,1926,1_residential
9823307YJ2792D,1979,1979,1_residential
9823308YJ2792D,1929,1929,1_residential
9823309YJ2792D,1924,1924,1_residential
9823310YJ2792D,1925,1925,4_1_office
9823311YJ2792D,1930,2006,1_residential
9823312YJ2792D,1953,1953,1_residential
9823313YJ2792D,1967,1967,1_residential
9823314YJ2792D,1948,1948,1_residential
9823315YJ2792D,1933,1933,1_residential
9823501YJ2792D,2021,2021,1_residential
9823502YJ2792D,1927,1927,1_residential
9823503YJ2792D,1924,1924,1_residential
9823504YJ2792D,1934,1934,1_residential
9823506YJ2792D,1968,1968,1_residential
9823601YJ2792D,1915,1915,1_residential
9823602YJ2792D,1932,1932,1_residential
9823603YJ2792D,1952,1952,1_residential
9823604YJ2792D,1967,1967,1_residential
9823605YJ2792D,1948,1948,1_residential
9823606YJ2792D,1925,1925,1_residential
9823607YJ2792D,1966,1966,1_residential
9823608YJ2792D,1926,1926,1_residential
9823609YJ2792D,1925,1925,1_residential
9823610YJ2792D,1924,1924,1_residential
9823701YJ2792D,1959,1959,1_residential
9823703YJ2792D,1921,1921,1_residential
9823704YJ2792D,1920,1995,1_residential
9823705YJ2792D,1949,1949,3_industrial
9823706YJ2792D,1924,1924,1_residential
9823708YJ2792D,1920,1920,1_residential
9823709YJ2792D,1971,1971,1_residential
9823710YJ2792D,1923,1944,1_residential
9824101YJ2792D,1923,1923,1_residential
9824102YJ2792D,1943,1943,1_residential
9824103YJ2792D,1920,1920,1_residential
9824104YJ2792D,1924,1924,1_residential
9824105YJ2792D,1923,1923,1_residential
9824106YJ2792D,1919,1919,1_residential
9824107YJ2792D,1921,1921,1_residential
9824108YJ2792D,1923,1923,1_residential
9824109YJ2792D,1958,1958,1_residential
9824110YJ2792F,1923,1923,1_residential
9824111YJ2792F,1921,1921,1_residential
9824112YJ2792F,1929,2021,1_residential
9824113YJ2792F,1922,1922,1_residential
9824114YJ2792F,1930,1930,1_residential
9824115YJ2792F,1920,1920,1_residential
9824116YJ2792F,1923,1923,1_residential
9824117YJ2792F,1920,1920,1_residential
9824118YJ2792F,1924,1924,1_residential
9824119YJ2792F,1929,1929,1_residential
9824120YJ2792F,1924,1924,1_residential
9824121YJ2792F,1920,1920,1_residential
9824122YJ2792D,1921,1921,1_residential
9824123YJ2792D,1920,1920,1_residential
9824124YJ2792D,1920,1920,1_residential
9824125YJ2792D,1922,1922,1_residential
9824126YJ2792D,1929,1929,1_residential
9824127YJ2792D,1920,1920,1_residential
9824128YJ2792D,1923,1923,1_residential
9824129YJ2792D,1916,1916,1_residential
9824130YJ2792D,1922,1922,1_residential
9824131YJ2792D,1958,1958,1_residential
9824201YJ2792D,1921,1921,1_residential
9824202YJ2792D,1919,1919,1_residential
9824203YJ2792D,1912,1912,3_industrial
9824204YJ2792D,1915,1915,1_residential
9824206YJ2792D,1930,1930,1_residential
9824207YJ2792D,1926,1926,1_residential
9824208YJ2792D,1926,1926,1_residential
9824209YJ2792D,1914,1914,3_industrial
9824210YJ2792D,1930,1930,1_residential
9824211YJ2792F,1930,1930,1_residential
9824212YJ2792F,1951,1951,1_residential
9824213YJ2792F,1948,1948,1_residential
9824214YJ2792F,1948,1948,1_residential
9824215YJ2792F,1949,1949,1_residential
9824216YJ2792F,1921,1921,1_residential
9824217YJ2792F,1925,1925,1_residential
9824218YJ2792D,1924,1924,1_residential
9824219YJ2792D,1926,1926,1_residential
9824220YJ2792D,1927,1927,1_residential
9824221YJ2792D,1924,1924,1_residential
9824223YJ2792D,1922,1922,1_residential
9824224YJ2792D,1926,1926,1_residential
9824225YJ2792D,1926,1926,1_residential
9824226YJ2792D,1922,1922,1_residential
9824227YJ2792D,1917,1917,1_residential
9824228YJ2792D,1927,1927,1_residential
9824301YJ2792D,1925,1925,4_2_retail
9824302YJ2792D,1930,1930,1_residential
9824304YJ2792D,1927,1927,1_residential
9824305YJ2792D,1921,1921,1_residential
9824306YJ2792D,1920,1920,1_residential
9824307YJ2792D,1920,1920,1_residential
9824309YJ2792D,1920,1920,3_industrial
9824310YJ2792D,1927,1927,3_industrial
9824311YJ2792D,1922,1922,1_residential
9824312YJ2792F,1923,1923,1_residential
9824313YJ2792F,1920,1920,1_residential
9824314YJ2792F,1918,1918,3_industrial
9824315YJ2792F,1927,1927,1_residential
9824316YJ2792F,1930,1930,3_industrial
9824317YJ2792D,1928,1928,1_residential
9824318YJ2792D,1930,1930,1_residential
9824319YJ2792D,1930,1930,1_residential
9824320YJ2792D,1925,1925,1_residential
9824321YJ2792D,1923,1923,4_2_retail
9824322YJ2792D,1927,2018,1_residential
9824323YJ2792D,1926,1926,1_residential
9824324YJ2792D,1929,1929,3_industrial
9824325YJ2792D,1971,1971,1_residential
9825401YJ2792F,1917,1917,1_residential
9825402YJ2792F,1916,1916,1_residential
9825403YJ2792F,1914,1914,1_residential
9825405YJ2792F,1914,1914,1_residential
9825406YJ2792F,1958,1958,3_industrial
9825407YJ2792F,1956,1956,3_industrial
9825408YJ2792F,1916,1916,1_residential
9825409YJ2792F,1915,2023,1_residential
9825410YJ2792F,1915,1915,1_residential
9825413YJ2792F,1914,1914,4_1_office
9825414YJ2792F,1908,1998,1_residential
9825416YJ2792F,1914,1914,1_residential
9825417YJ2792F,1917,1917,1_residential
9825418YJ2792F,2007,2007,1_residential
9825419YJ2792F,1920,1920,1_residential
9825801YJ2792F,1915,1915,1_residential
9825802YJ2792F,1922,1922,1_residential
9825803YJ2792F,1915,1915,3_industrial
9825804YJ2792F,1918,1918,1_residential
9825805YJ2792F,1918,1918,1_residential
9825806YJ2792F,1915,1915,1_residential
9825807YJ2792F,1920,1920,1_residential
9825808YJ2792F,1959,1959,1_residential
9825809YJ2792F,1925,1925,1_residential
9825810YJ2792F,1918,1918,1_residential
9825811YJ2792F,1920,1920,1_residential
9825812YJ2792F,1921,1921,1_residential
9825813YJ2792F,1945,1945,1_residential
9825814YJ2792F,1915,1915,3_industrial
9825815YJ2792F,1916,1916,3_industrial
9825816YJ2792F,1917,1917,1_residential
9825817YJ2792F,1914,1914,1_residential
9825901YJ2792F,1923,1923,1_residential
9825902YJ2792F,1920,1920,1_residential
9825903YJ2792F,1920,1920,1_residential
9825904YJ2792F,1942,1942,1_residential
9825905YJ2792F,1920,1920,1_residential
9825907YJ2792F,1937,1937,1_residential
9825909YJ2792F,1942,1942,1_residential
9825910YJ2792F,1932,1932,1_residential
9825911YJ2792F,1938,1938,1_residential
9825912YJ2792F,1924,1924,1_residential
9825913YJ2792F,1948,1948,1_residential
9825914YJ2792F,1926,1926,1_residential
9825915YJ2792F,1922,1922,1_residential
9826101YJ2792F,1925,1925,1_residential
9826102YJ2792F,1925,1925,1_residential
9826103YJ2792F,1925,1925,1_residential
9826104YJ2792F,1924,1924,1_residential
9826105YJ2792F,1924,1924,1_residential
9826106YJ2792F,1920,1920,1_residential
9826107YJ2792F,1920,1920,1_residential
9826108YJ2792F,1921,1921,1_residential
9826109YJ2792F,1922,1922,1_residential
9826110YJ2792F,1921,1921,1_residential
9826111YJ2792F,1924,1924,4_2_retail
9826112YJ2792F,1927,1927,4_2_retail
9826113YJ2792F,1923,1923,1_residential
9826114YJ2792F,2004,2004,1_residential
9826115YJ2792F,1924,1924,1_residential
9826116YJ2792F,1930,1930,1_residential
9826117YJ2792F,1949,1949,1_residential
9826118YJ2792F,1924,1924,1_residential
9826119YJ2792F,1927,1927,1_residential
9826120YJ2792F,1923,1923,1_residential
9826121YJ2792F,1930,1930,1_residential
9826122YJ2792F,1922,1922,1_residential
9826123YJ2792F,1923,1923,1_residential
9826124YJ2792F,1921,1921,1_residential
9826125YJ2792F,1977,1977,1_residential
9826126YJ2792F,1954,1954,1_residential
9826201YJ2792F,1965,1965,1_residential
9826202YJ2792F,1927,1927,1_residential
9826203YJ2792F,1929,1929,1_residential
9826204YJ2792F,1930,1930,1_residential
9826205YJ2792F,2007,2007,1_residential
9826206YJ2792F,1917,2022,1_residential
9826207YJ2792F,1920,1920,1_residential
9826208YJ2792F,1934,1934,1_residential
9826209YJ2792F,1995,1995,1_residential
9826210YJ2792F,1942,1942,1_residential
9826211YJ2792F,1910,1910,1_residential
9826212YJ2792F,1910,2018,1_residential
9826213YJ2792F,1904,1904,3_industrial
9826214YJ2792F,1916,1916,3_industrial
9826215YJ2792F,1932,1932,1_residential
9826216YJ2792F,1931,1931,1_residential
9826217YJ2792F,1925,1925,1_residential
9826218YJ2792F,1914,1914,1_residential
9826219YJ2792F,2004,2004,1_residential
9826220YJ2792F,1943,1943,1_residential
9826221YJ2792F,1931,1931,1_residential
9826301YJ2792F,1930,1930,1_residential
9826302YJ2792F,1920,1920,1_residential
9826303YJ2792F,1924,1924,1_residential
9826304YJ2792F,1945,1995,1_residential
9826305YJ2792F,1926,1926,1_residential
9826306YJ2792F,1923,1923,1_residential
9826307YJ2792F,1927,1927,1_residential
9826308YJ2792F,1922,1922,1_residential
9826309YJ2792F,1926,1926,1_residential
9826310YJ2792F,1929,1929,1_residential
9826311YJ2792F,1922,1922,1_residential
9826312YJ2792F,2017,2017,1_residential
9826313YJ2792F,1923,1923,1_residential
9826314YJ2792F,1920,1920,1_residential
9826315YJ2792F,1922,1922,1_residential
9826316YJ2792F,1925,1925,1_residential
9826317YJ2792F,2005,2005,1_residential
9826319YJ2792F,1925,1925,1_residential
9826320YJ2792F,1923,1923,1_residential
9826321YJ2792F,1930,1930,1_residential
9826322YJ2792F,1921,1921,1_residential
9826323YJ2792F,1925,1925,1_residential
9826324YJ2792F,1924,1924,1_residential
9826325YJ2792F,1929,1929,1_residential
9826326YJ2792F,1928,1928,4_3_publicServices
9826327YJ2792F,1922,1922,1_residential
9826328YJ2792F,1924,1924,1_residential
9826501YJ2792F,2004,2004,1_residential
9826502YJ2792F,1996,1996,1_residential
9826503YJ2792F,1934,1934,1_residential
9826504YJ2792F,1920,1920,1_residential
9826505YJ2792F,1916,1916,1_residential
9826506YJ2792F,1967,1967,1_residential
9826507YJ2792F,1965,1965,1_residential
9826508YJ2792F,1922,1922,1_residential
9826509YJ2792F,1917,2005,1_residential
9826601YJ2792F,1918,1918,1_residential
9826602YJ2792F,2019,2019,1_residential
9826603YJ2792F,2019,2019,1_residential
9826604YJ2792F,1924,1924,1_residential
9826605YJ2792F,1920,1920,1_residential
9826606YJ2792F,1920,1920,1_residential
9826607YJ2792F,1954,1954,1_residential
9826608YJ2792F,1930,1930,1_residential
9826609YJ2792F,1926,1926,1_residential
9826611YJ2792F,1916,1916,1_residential
9826612YJ2792F,1949,1949,1_residential
9826613YJ2792F,1923,1923,1_residential
9826614YJ2792F,1953,1953,1_residential
9826701YJ2792F,1921,1921,1_residential
9826702YJ2792F,1920,1920,1_residential
9826703YJ2792F,1920,1920,1_residential
9826704YJ2792F,1926,1926,1_residential
9826705YJ2792F,1925,1925,1_residential
9826706YJ2792F,1928,1928,1_residential
9826707YJ2792F,1927,1927,1_residential
9826708YJ2792F,2008,2008,1_residential
9826709YJ2792F,2009,2009,1_residential
9826712YJ2792F,1969,1969,1_residential
9826713YJ2792F,1920,1956,1_residential
9827101YJ2792H,1912,1912,1_residential
9827102YJ2792H,1958,1958,1_residential
9827103YJ2792H,1917,1917,1_residential
9827104YJ2792H,1906,1906,3_industrial
9827105YJ2792H,1965,1965,1_residential
9827106YJ2792H,1958,1958,1_residential
9827107YJ2792H,2019,2019,1_residential
9827108YJ2792H,1915,1990,1_residential
9827109YJ2792H,1964,1964,1_residential
9827110YJ2792H,1979,1979,1_residential
9827302YJ2692H,1959,1959,1_residential
9827303YJ2692H,1925,1925,1_residential
9827304YJ2692H,1900,1900,1_residential
9827305YJ2692H,1962,1962,1_residential
9827306YJ2692H,2004,2004,1_residential
9827307YJ2692H,1965,1965,4_3_publicServices
9827308YJ2692H,1960,1960,1_residential
9827309YJ2692H,1930,1930,1_residential
9827311YJ2692H,1900,1900,1_residential
9827312YJ2692H,1972,1972,1_residential
9827401YJ2792H,1959,1959,1_residential
9827402YJ2792H,1941,1941,1_residential
9827403YJ2792F,1941,1941,1_residential
9827404YJ2792F,1971,1971,1_residential
9827405YJ2792F,1918,1918,1_residential
9827406YJ2792F,1970,1970,1_residential
9827801YJ2792F,1918,2006,1_residential
9827802YJ2792F,1920,2007,1_residential
9827803YJ2792F,1925,1925,1_residential
9827804YJ2792F,1923,2014,1_residential
9827805YJ2792H,1976,1976,1_residential
9827806YJ2792H,1986,1986,1_residential
9827807YJ2792H,1916,1916,1_residential
9827808YJ2792F,1922,1922,1_residential
9827809YJ2792F,1915,2002,1_residential
9827901YJ2792F,1920,1920,1_residential
9827902YJ2792F,1960,1960,1_residential
9827903YJ2792H,1927,1927,1_residential
9827904YJ2792F,1922,1922,1_residential
9827905YJ2792F,1920,1920,1_residential
9827906YJ2792F,1954,1954,1_residential
9827907YJ2792F,1918,1918,1_residential
9827908YJ2792F,1954,1954,1_residential
9828101YJ2792H,1910,1910,1_residential
9828102YJ2792H,1918,1918,1_residential
9828103YJ2792H,1916,1916,1_residential
9828104YJ2792H,1930,1930,1_residential
9828105YJ2792H,1913,1913,1_residential
9828106YJ2792H,1911,2007,1_residential
9828109YJ2792H,1964,1964,1_residential
9828110YJ2792H,1909,1909,3_industrial
9828111YJ2792H,1910,1910,1_residential
9828112YJ2792H,1924,1924,1_residential
9828113YJ2792H,1964,1964,1_residential
9828114YJ2792H,1920,1920,1_residential
9828115YJ2792H,1920,1920,1_residential
9828116YJ2792H,1920,1920,1_residential
9828117YJ2792H,1952,1952,1_residential
9828118YJ2792H,1920,1920,1_residential
9828119YJ2792H,1908,1980,1_residential
9828120YJ2792H,1910,1995,1_residential
9828121YJ2792H,1916,1916,3_industrial
9828122YJ2792H,1996,1996,1_residential
9828123YJ2792H,1960,1960,1_residential
9828124YJ2792H,1915,1915,1_residential
9828125YJ2792H,1963,1963,1_residential
9828126YJ2792H,1925,1925,1_residential
9828127YJ2792H,1930,1930,1_residential
9828128YJ2792H,1910,1910,1_residential
9828130YJ2792H,1995,1995,1_residential
9828201YJ2692H,1976,1976,1_residential
9828202YJ2692H,1940,1940,1_residential
9828202YJ2792H,1920,1920,1_residential
9828203YJ2692H,1968,1968,1_residential
9828203YJ2792H,1910,1910,1_residential
9828204YJ2692H,1971,1971,1_residential
9828204YJ2792H,1975,1975,1_residential
9828205YJ2792H,1965,1965,1_residential
9828206YJ2792H,2010,2010,1_residential
9828207YJ2792H,2002,2002,1_residential
9828208YJ2792H,1915,1915,1_residential
9828209YJ2792H,1993,1993,1_residential
9828210YJ2792H,1965,1965,1_residential
9828211YJ2792H,1982,1982,1_residential
9828212YJ2792H,1910,1910,1_residential
9828213YJ2792H,1912,1912,1_residential
9828214YJ2792H,1910,1910,1_residential
9828216YJ2792H,1912,1912,1_residential
9828217YJ2792H,2003,2003,1_residential
9828218YJ2792H,1975,1975,1_residential
9828219YJ2792H,1920,1920,1_residential
9828220YJ2792H,1917,1917,1_residential
9828221YJ2792H,1944,1944,1_residential
9828222YJ2792H,1925,1925,1_residential
9828223YJ2792H,1965,1965,1_residential
9828225YJ2792H,2004,2004,1_residential
9828301YJ2692H,1910,1910,4_3_publicServices
9828301YJ2792H,1996,1996,1_residential
9828302YJ2692H,1966,1966,1_residential
9828302YJ2792H,1906,1906,3_industrial
9828303YJ2692H,1966,1966,1_residential
9828303YJ2792H,2021,2021,1_residential
9828304YJ2692H,1868,1868,1_residential
9828304YJ2792H,1957,1957,1_residential
9828305YJ2692H,1850,1850,1_residential
9828305YJ2792H,1905,1905,1_residential
9828306YJ2792H,1948,1948,1_residential
9828307YJ2792H,1958,1985,1_residential
9828308YJ2792H,1900,1900,1_residential
9828309YJ2792H,1908,1908,3_industrial
9828310YJ2792H,2004,2004,1_residential
9828311YJ2792H,1905,1996,1_residential
9828312YJ2792H,1920,1920,1_residential
9828313YJ2792H,1976,1976,1_residential
9828314YJ2792H,1974,1974,1_residential
9828315YJ2792H,1926,1995,1_residential
9828316YJ2792H,1920,1920,1_residential
9828318YJ2792H,1905,1905,3_industrial
9828319YJ2792H,2003,2003,1_residential
9828321YJ2792H,1922,1922,1_residential
9828322YJ2792H,1972,1972,1_residential
9828323YJ2792H,2001,2001,1_residential
9828324YJ2792H,1965,1965,1_residential
9828326YJ2792H,1920,1920,3_industrial
9828401YJ2692H,1971,1971,1_residential
9828401YJ2792H,1964,1964,1_residential
9828402YJ2692H,1950,1950,1_residential
9828402YJ2792H,1905,1905,1_residential
9828403YJ2692H,1971,1971,4_2_retail
9828403YJ2792H,1905,1905,1_residential
9828404YJ2692H,1975,1975,1_residential
9828404YJ2792H,1905,1905,1_residential
9828405YJ2692H,1975,1975,1_residential
9828405YJ2792H,1905,1905,1_residential
9828406YJ2692H,1951,1951,4_2_retail
9828406YJ2792H,1905,1905,3_industrial
9828407YJ2692H,1958,1992,4_2_retail
9828407YJ2792H,1906,1906,1_residential
9828408YJ2792H,2006,2006,1_residential
9828409YJ2792H,1999,1999,1_residential
9828410YJ2792H,1905,1905,1_residential
9828411YJ2792H,1942,1942,1_residential
9828412YJ2792H,1905,1975,1_residential
9828413YJ2792H,1959,1959,1_residential
9828414YJ2792H,1965,1965,1_residential
9828415YJ2792H,1905,1905,1_residential
9828416YJ2792H,1905,1905,3_industrial
9828417YJ2792H,2021,2021,1_residential
9828418YJ2792H,1905,1905,3_industrial
9828419YJ2792H,1963,1963,1_residential
9828420YJ2792H,1950,1950,1_residential
9828421YJ2792H,1927,1927,1_residential
9828422YJ2792H,1957,1957,1_residential
9828423YJ2792H,1922,1922,1_residential
9828424YJ2792H,1960,1960,1_residential
9828502YJ2792H,1900,1900,1_residential
9828503YJ2792H,1962,1962,1_residential
9828504YJ2792H,1922,1922,1_residential
